uid,variant_number,dt,signup_date
24875,0,2019-02-06,2018-03-24
24876,0,2019-02-06,2015-11-15
24877,0,2019-02-06,2013-03-17
24878,0,2019-02-06,2018-01-17
24879,0,2019-02-06,2016-09-28
24880,0,2019-02-06,2018-04-27
24881,0,2019-02-06,2018-08-04
24882,0,2019-02-06,2018-12-05
24883,0,2019-02-06,2014-06-14
24884,0,2019-02-06,2018-06-17
24885,0,2019-02-06,2016-10-19
24886,0,2019-02-06,2014-12-31
24887,0,2019-02-06,2016-10-01
24888,0,2019-02-06,2018-10-08
24889,0,2019-02-06,2017-04-11
24890,0,2019-02-06,2019-02-03
24891,0,2019-02-06,2018-07-30
24892,0,2019-02-06,2018-04-07
24893,0,2019-02-06,2015-04-24
24894,0,2019-02-06,2018-05-27
24895,0,2019-02-06,2016-02-24
24896,0,2019-02-06,2018-06-26
24897,0,2019-02-06,2018-12-17
24898,0,2019-02-06,2018-10-03
24899,0,2019-02-06,2016-11-18
24900,0,2019-02-06,2019-01-31
24901,0,2019-02-06,2016-03-20
24902,0,2019-02-06,2018-08-16
24903,0,2019-02-06,2018-05-16
24904,0,2019-02-06,2016-08-18
24905,0,2019-02-06,2017-02-24
24906,0,2019-02-06,2016-07-12
24907,0,2019-02-06,2019-01-27
24908,0,2019-02-06,2013-06-11
24909,0,2019-02-06,2016-04-01
24910,0,2019-02-06,2018-09-06
24911,0,2019-02-06,2017-04-12
24912,0,2019-02-06,2019-01-23
24913,0,2019-02-06,2018-01-18
24914,0,2019-02-06,2016-11-10
24915,0,2019-02-06,2016-12-13
24916,0,2019-02-06,2019-02-04
24917,0,2019-02-06,2019-02-04
24918,0,2019-02-06,2017-08-13
24919,0,2019-02-06,2019-01-21
24920,0,2019-02-06,2018-11-21
24921,0,2019-02-06,2017-09-16
24922,0,2019-02-06,2013-09-11
24923,0,2019-02-06,2014-03-19
24924,0,2019-02-06,2015-04-14
24925,0,2019-02-06,2016-10-17
24926,0,2019-02-06,2018-07-04
24927,0,2019-02-06,2016-05-03
24928,0,2019-02-06,2018-11-29
24929,0,2019-02-06,2017-05-16
24930,0,2019-02-06,2015-11-28
24931,0,2019-02-06,2018-07-26
24932,0,2019-02-06,2013-11-01
24933,0,2019-02-06,2016-10-13
24934,0,2019-02-06,2018-05-15
24935,0,2019-02-06,2017-09-12
24936,0,2019-02-06,2018-12-25
24937,0,2019-02-06,2018-11-08
24938,0,2019-02-06,2018-12-18
24939,0,2019-02-06,2016-06-16
24940,0,2019-02-06,2018-06-18
24941,0,2019-02-06,2015-06-02
24942,0,2019-02-06,2016-05-22
24943,0,2019-02-06,2019-01-21
24944,0,2019-02-06,2018-09-19
24945,0,2019-02-06,2018-10-06
24946,0,2019-02-06,2017-08-12
24947,0,2019-02-06,2016-07-13
24948,0,2019-02-06,2017-09-11
24949,0,2019-02-06,2019-01-25
24950,0,2019-02-06,2017-05-31
24951,0,2019-02-06,2018-12-14
24952,0,2019-02-06,2018-11-08
24953,0,2019-02-06,2016-06-29
24954,0,2019-02-06,2018-10-22
24955,0,2019-02-06,2016-11-04
24956,0,2019-02-06,2018-09-17
24957,0,2019-02-06,2017-08-10
24958,0,2019-02-06,2018-11-16
24959,0,2019-02-06,2018-11-24
24960,0,2019-02-06,2017-06-17
24961,0,2019-02-06,2012-07-07
24962,0,2019-02-06,2013-11-21
24963,0,2019-02-06,2018-09-03
24964,0,2019-02-06,2018-08-14
24965,0,2019-02-06,2016-10-25
24966,0,2019-02-06,2018-07-19
24967,0,2019-02-06,2018-07-17
24968,0,2019-02-06,2017-06-15
24969,0,2019-02-06,2014-08-02
24970,0,2019-02-06,2019-01-27
24971,0,2019-02-06,2018-11-20
24972,0,2019-02-06,2018-11-25
24973,0,2019-02-06,2014-06-11
24974,0,2019-02-06,2018-05-27
24975,0,2019-02-06,2018-12-30
24976,0,2019-02-06,2018-10-09
24977,0,2019-02-06,2019-01-15
24978,0,2019-02-06,2018-06-09
24979,0,2019-02-06,2019-01-13
24980,0,2019-02-06,2018-11-19
24981,0,2019-02-06,2012-08-09
24982,0,2019-02-06,2012-06-01
24983,0,2019-02-06,2016-04-29
24984,0,2019-02-06,2016-05-18
24985,0,2019-02-06,2016-01-20
24986,0,2019-02-06,2016-08-04
24987,0,2019-02-06,2015-12-26
24988,0,2019-02-06,2016-02-16
24989,0,2019-02-06,2019-01-09
24990,0,2019-02-06,2018-06-15
24991,0,2019-02-06,2018-05-31
24992,0,2019-02-06,2018-12-22
24993,0,2019-02-06,2017-12-01
24994,0,2019-02-06,2018-12-05
24995,0,2019-02-06,2016-07-23
24996,0,2019-02-06,2018-03-14
24997,0,2019-02-06,2018-05-27
24998,0,2019-02-06,2018-10-09
24999,0,2019-02-06,2014-08-18
25000,0,2019-02-06,2018-08-22
25001,0,2019-02-06,2016-07-04
25002,0,2019-02-06,2018-05-22
25003,0,2019-02-06,2017-04-22
25004,0,2019-02-06,2018-11-28
25005,0,2019-02-06,2017-06-28
25006,0,2019-02-06,2019-01-28
25007,0,2019-02-06,2018-12-24
25008,0,2019-02-06,2017-05-29
25009,0,2019-02-06,2018-12-12
25010,0,2019-02-06,2015-10-10
25011,0,2019-02-06,2018-04-26
25012,0,2019-02-06,2018-03-23
25013,0,2019-02-06,2018-02-28
25014,0,2019-02-06,2018-12-28
25015,0,2019-02-06,2018-08-26
25016,0,2019-02-06,2018-12-04
25017,0,2019-02-06,2015-12-16
25018,0,2019-02-06,2016-01-21
25019,0,2019-02-06,2019-01-28
25020,0,2019-02-06,2015-05-20
25021,0,2019-02-06,2018-11-10
25022,0,2019-02-06,2014-03-25
25023,0,2019-02-06,2018-10-07
25024,0,2019-02-06,2018-10-19
25025,0,2019-02-06,2016-05-27
25026,0,2019-02-06,2015-07-28
25027,0,2019-02-06,2017-12-14
25028,0,2019-02-06,2017-03-05
25029,0,2019-02-06,2018-06-06
25030,0,2019-02-06,2015-05-16
25031,0,2019-02-06,2018-02-24
25032,0,2019-02-06,2018-12-27
25033,0,2019-02-06,2018-06-24
25034,0,2019-02-06,2017-08-31
25035,0,2019-02-06,2019-01-14
25036,0,2019-02-06,2018-06-14
25037,0,2019-02-06,2018-03-30
25038,0,2019-02-06,2018-06-04
25039,0,2019-02-06,2016-01-25
25040,0,2019-02-06,2018-02-25
25041,0,2019-02-06,2018-03-26
25042,0,2019-02-06,2018-11-08
25043,0,2019-02-06,2016-06-03
25044,0,2019-02-06,2018-04-28
25045,0,2019-02-06,2017-07-02
25046,0,2019-02-06,2014-06-19
25047,0,2019-02-06,2018-08-03
25048,0,2019-02-06,2017-03-31
25049,0,2019-02-06,2018-09-16
25050,0,2019-02-06,2016-11-16
25051,0,2019-02-06,2017-09-17
25052,0,2019-02-06,2018-07-11
25053,0,2019-02-06,2017-12-07
25054,0,2019-02-06,2018-02-16
25055,0,2019-02-06,2016-09-26
25056,0,2019-02-06,2018-04-28
25057,0,2019-02-06,2018-06-02
25058,0,2019-02-06,2018-12-30
25059,0,2019-02-06,2018-09-15
25060,0,2019-02-06,2018-10-22
25061,0,2019-02-06,2018-05-29
25062,0,2019-02-06,2018-10-02
25063,0,2019-02-06,2019-02-01
25064,0,2019-02-06,2019-01-25
25065,0,2019-02-06,2018-10-05
25066,0,2019-02-06,2018-02-14
25067,0,2019-02-06,2019-01-06
25068,0,2019-02-06,2014-09-18
25069,0,2019-02-06,2014-06-18
25070,0,2019-02-06,2017-07-08
25071,0,2019-02-06,2018-12-24
25072,0,2019-02-06,2015-11-07
25073,0,2019-02-06,2017-03-03
25074,0,2019-02-06,2013-07-31
25075,0,2019-02-06,2018-04-25
25076,0,2019-02-06,2018-12-23
25077,0,2019-02-06,2016-12-10
25078,0,2019-02-06,2016-11-25
25079,0,2019-02-06,2017-08-21
25080,0,2019-02-06,2019-01-26
25081,0,2019-02-06,2013-07-22
25082,0,2019-02-06,2017-01-10
25083,0,2019-02-06,2013-09-12
25084,0,2019-02-06,2018-06-19
25085,0,2019-02-06,2018-07-27
25086,0,2019-02-06,2017-09-21
25087,0,2019-02-06,2019-01-24
25088,0,2019-02-06,2019-01-31
25089,0,2019-02-06,2016-09-07
25090,0,2019-02-06,2018-06-27
25091,0,2019-02-06,2011-04-19
25092,0,2019-02-06,2015-07-07
25093,0,2019-02-06,2016-11-10
25094,0,2019-02-06,2017-02-17
25095,0,2019-02-06,2016-10-15
25096,0,2019-02-06,2017-05-07
25097,0,2019-02-06,2019-02-02
25098,0,2019-02-06,2013-05-21
25099,0,2019-02-06,2019-01-11
25100,0,2019-02-06,2018-09-13
25101,0,2019-02-06,2019-01-16
25102,0,2019-02-06,2018-11-23
25103,0,2019-02-06,2016-09-18
25104,0,2019-02-06,2018-08-11
25105,0,2019-02-06,2019-01-10
25106,0,2019-02-06,2019-01-26
25107,0,2019-02-06,2017-01-02
25108,0,2019-02-06,2017-03-02
25109,0,2019-02-06,2018-09-19
25110,0,2019-02-06,2018-08-04
25111,0,2019-02-06,2016-12-27
25112,0,2019-02-06,2016-01-14
25113,0,2019-02-06,2016-09-28
25114,0,2019-02-06,2016-10-13
25115,0,2019-02-06,2017-03-04
25116,0,2019-02-06,2015-05-25
25117,0,2019-02-06,2016-07-03
25118,0,2019-02-06,2018-10-01
25119,0,2019-02-06,2019-02-03
25120,0,2019-02-06,2016-03-18
25121,0,2019-02-06,2018-11-11
25122,0,2019-02-06,2015-07-07
25123,0,2019-02-06,2017-07-12
25124,0,2019-02-06,2017-06-21
25125,0,2019-02-06,2015-06-01
25126,0,2019-02-06,2018-12-01
25127,0,2019-02-06,2019-01-19
25128,0,2019-02-06,2016-01-09
25129,0,2019-02-06,2015-06-03
25130,0,2019-02-06,2013-04-18
25131,0,2019-02-06,2018-04-19
25132,0,2019-02-06,2017-11-15
25133,0,2019-02-06,2018-08-04
25134,0,2019-02-06,2014-12-08
25135,0,2019-02-06,2017-11-29
25136,0,2019-02-06,2019-01-08
25137,0,2019-02-06,2017-02-13
25138,0,2019-02-06,2017-09-11
25139,0,2019-02-06,2016-08-07
25140,0,2019-02-06,2017-07-23
25141,0,2019-02-06,2018-07-05
25142,0,2019-02-06,2016-05-21
25143,0,2019-02-06,2018-10-28
25144,0,2019-02-06,2017-05-14
25145,0,2019-02-06,2018-08-03
25146,0,2019-02-06,2018-10-11
25147,0,2019-02-06,2019-01-08
25148,0,2019-02-06,2017-10-02
25149,0,2019-02-06,2016-12-11
25150,0,2019-02-06,2017-10-08
25151,0,2019-02-06,2018-10-27
25152,0,2019-02-06,2018-12-20
25153,0,2019-02-06,2018-02-15
25154,0,2019-02-06,2018-07-16
25155,0,2019-02-06,2018-11-21
25156,0,2019-02-06,2018-07-27
25157,0,2019-02-06,2018-05-23
25158,0,2019-02-06,2018-03-04
25159,0,2019-02-06,2018-08-22
25160,0,2019-02-06,2012-01-21
25161,0,2019-02-06,2017-10-12
25162,0,2019-02-06,2017-01-06
25163,0,2019-02-06,2016-12-06
25164,0,2019-02-06,2018-12-31
25165,0,2019-02-06,2017-04-15
25166,0,2019-02-06,2012-10-24
25167,0,2019-02-06,2019-01-08
25168,0,2019-02-06,2018-04-18
25169,0,2019-02-06,2016-08-09
25170,0,2019-02-06,2016-01-31
25171,0,2019-02-06,2019-02-04
25172,0,2019-02-06,2014-08-25
25173,0,2019-02-06,2018-08-16
25174,0,2019-02-06,2017-11-28
25175,0,2019-02-06,2018-05-16
25176,0,2019-02-06,2015-10-10
25177,0,2019-02-06,2019-01-24
25178,0,2019-02-06,2018-07-24
25179,0,2019-02-06,2018-04-22
25180,0,2019-02-06,2019-01-13
25181,0,2019-02-06,2018-06-25
25182,0,2019-02-06,2018-12-14
25183,0,2019-02-06,2018-06-09
25184,0,2019-02-06,2018-06-22
25185,0,2019-02-06,2013-01-31
25186,0,2019-02-06,2016-07-17
25187,0,2019-02-06,2013-09-29
25188,0,2019-02-06,2015-11-17
25189,0,2019-02-06,2012-05-18
25190,0,2019-02-06,2019-01-17
25191,0,2019-02-06,2018-10-30
25192,0,2019-02-06,2018-08-02
25193,0,2019-02-06,2016-09-17
25194,0,2019-02-06,2018-01-14
25195,0,2019-02-06,2019-02-02
25196,0,2019-02-06,2018-12-27
25197,0,2019-02-06,2019-01-30
25198,0,2019-02-06,2017-07-10
25199,0,2019-02-06,2018-06-23
25200,0,2019-02-06,2017-02-28
25201,0,2019-02-06,2018-07-22
25202,0,2019-02-06,2016-03-29
25203,0,2019-02-06,2016-06-26
25204,0,2019-02-06,2017-02-25
25205,0,2019-02-06,2013-12-30
25206,0,2019-02-06,2017-05-30
25207,0,2019-02-06,2016-01-16
25208,0,2019-02-06,2018-06-04
25209,0,2019-02-06,2017-12-30
25210,0,2019-02-06,2014-03-20
25211,0,2019-02-06,2016-04-12
25212,0,2019-02-06,2018-07-13
25213,0,2019-02-06,2018-10-12
25214,0,2019-02-06,2013-06-22
25215,0,2019-02-06,2010-01-15
25216,0,2019-02-06,2018-01-11
25217,0,2019-02-06,2018-04-30
25218,0,2019-02-06,2018-09-28
25219,0,2019-02-06,2015-08-20
25220,0,2019-02-06,2018-12-07
25221,0,2019-02-06,2019-01-12
25222,0,2019-02-06,2016-04-18
25223,0,2019-02-06,2017-04-08
25224,0,2019-02-06,2019-01-21
25225,0,2019-02-06,2017-02-04
25226,0,2019-02-06,2015-10-25
25227,0,2019-02-06,2015-02-18
25228,0,2019-02-06,2016-09-04
25229,0,2019-02-06,2019-02-01
25230,0,2019-02-06,2016-12-30
25231,0,2019-02-06,2016-05-15
25232,0,2019-02-06,2010-06-22
25233,0,2019-02-06,2016-11-13
25234,0,2019-02-06,2018-02-14
25235,0,2019-02-06,2017-05-18
25236,0,2019-02-06,2013-12-30
25237,0,2019-02-06,2018-09-12
25238,0,2019-02-06,2017-11-06
25239,0,2019-02-06,2017-08-09
25240,0,2019-02-06,2018-08-19
25241,0,2019-02-06,2017-02-02
25242,0,2019-02-06,2017-04-08
25243,0,2019-02-06,2017-10-15
25244,0,2019-02-06,2016-08-23
25245,0,2019-02-06,2018-08-08
25246,0,2019-02-06,2018-08-30
25247,0,2019-02-06,2017-01-22
25248,0,2019-02-06,2012-05-29
25249,0,2019-02-06,2018-11-03
25250,0,2019-02-06,2013-09-10
25251,0,2019-02-06,2018-12-05
25252,0,2019-02-06,2014-03-07
25253,0,2019-02-06,2018-06-08
25254,0,2019-02-06,2019-01-14
25255,0,2019-02-06,2018-10-17
25256,0,2019-02-06,2013-12-28
25257,0,2019-02-06,2018-02-03
25258,0,2019-02-06,2014-07-14
25259,0,2019-02-06,2018-06-03
25260,0,2019-02-06,2018-04-18
25261,0,2019-02-06,2014-07-11
25262,0,2019-02-06,2018-07-28
25263,0,2019-02-06,2017-12-18
25264,0,2019-02-06,2018-06-11
25265,0,2019-02-06,2018-10-08
25266,0,2019-02-06,2018-12-10
25267,0,2019-02-06,2018-12-10
25268,0,2019-02-06,2015-08-26
25269,0,2019-02-06,2016-11-03
25270,0,2019-02-06,2018-11-07
25271,0,2019-02-06,2018-05-29
25272,0,2019-02-06,2016-03-03
25273,0,2019-02-06,2016-09-05
25274,0,2019-02-06,2016-06-21
25275,0,2019-02-06,2017-02-24
25276,0,2019-02-06,2018-12-25
25277,0,2019-02-06,2018-09-02
25278,0,2019-02-06,2018-04-14
25279,0,2019-02-06,2018-10-09
25280,0,2019-02-06,2016-07-28
25281,0,2019-02-06,2018-05-20
25282,0,2019-02-06,2017-01-15
25283,0,2019-02-06,2018-03-16
25284,0,2019-02-06,2019-01-12
25285,0,2019-02-06,2018-11-16
25286,0,2019-02-06,2018-02-10
25287,0,2019-02-06,2018-04-19
25288,0,2019-02-06,2018-12-12
25289,0,2019-02-06,2019-01-24
25290,0,2019-02-06,2019-01-27
25291,0,2019-02-06,2018-08-30
25292,0,2019-02-06,2018-04-16
25293,0,2019-02-06,2018-10-02
25294,0,2019-02-06,2016-10-15
25295,0,2019-02-06,2016-04-12
25296,0,2019-02-06,2017-02-19
25297,0,2019-02-06,2018-10-24
25298,0,2019-02-06,2018-02-25
25299,0,2019-02-06,2013-03-04
25300,0,2019-02-06,2018-11-07
25301,0,2019-02-06,2018-06-09
25302,0,2019-02-06,2017-03-24
25303,0,2019-02-06,2017-12-08
25304,0,2019-02-06,2018-12-11
25305,0,2019-02-06,2018-12-05
25306,0,2019-02-06,2017-11-21
25307,0,2019-02-06,2016-09-22
25308,0,2019-02-06,2016-08-26
25309,0,2019-02-06,2018-08-04
25310,0,2019-02-06,2019-01-12
25311,0,2019-02-06,2018-05-20
25312,0,2019-02-06,2013-04-23
25313,0,2019-02-06,2017-07-03
25314,0,2019-02-06,2014-05-20
25315,0,2019-02-06,2017-11-07
25316,0,2019-02-06,2018-10-27
25317,0,2019-02-06,2016-08-01
25318,0,2019-02-06,2018-07-06
25319,0,2019-02-06,2017-07-14
25320,0,2019-02-06,2017-04-19
25321,0,2019-02-06,2018-02-14
25322,0,2019-02-06,2018-10-02
25323,0,2019-02-06,2017-09-06
25324,0,2019-02-06,2017-08-10
25325,0,2019-02-06,2018-12-19
25326,0,2019-02-06,2013-07-18
25327,0,2019-02-06,2013-04-28
25328,0,2019-02-06,2018-11-28
25329,0,2019-02-06,2018-04-06
25330,0,2019-02-06,2018-08-21
25331,0,2019-02-06,2018-11-21
25332,0,2019-02-06,2019-01-22
25333,0,2019-02-06,2018-10-24
25334,0,2019-02-06,2015-11-10
25335,0,2019-02-06,2016-07-13
25336,0,2019-02-06,2017-11-12
25337,0,2019-02-06,2013-10-24
25338,0,2019-02-06,2019-01-08
25339,0,2019-02-06,2017-08-24
25340,0,2019-02-06,2018-11-10
25341,0,2019-02-06,2016-09-26
25342,0,2019-02-06,2018-08-28
25343,0,2019-02-06,2013-09-03
25344,0,2019-02-06,2016-04-12
25345,0,2019-02-06,2018-11-28
25346,0,2019-02-06,2018-01-29
25347,0,2019-02-06,2018-09-08
25348,0,2019-02-06,2017-07-09
25349,0,2019-02-06,2016-10-28
25350,0,2019-02-06,2014-07-03
25351,0,2019-02-06,2018-11-11
25352,0,2019-02-06,2019-01-11
25353,0,2019-02-06,2016-02-09
25354,0,2019-02-06,2016-04-01
25355,0,2019-02-06,2017-08-03
25356,0,2019-02-06,2013-12-17
25357,0,2019-02-06,2015-11-18
25358,0,2019-02-06,2016-02-10
25359,0,2019-02-06,2017-04-13
25360,0,2019-02-06,2017-08-11
25361,0,2019-02-06,2014-11-14
25362,0,2019-02-06,2013-02-25
25363,0,2019-02-06,2016-11-17
25364,0,2019-02-06,2018-09-15
25365,0,2019-02-06,2018-12-29
25366,0,2019-02-06,2017-12-31
25367,0,2019-02-06,2016-08-16
25368,0,2019-02-06,2018-02-10
25369,0,2019-02-06,2018-11-19
25370,0,2019-02-06,2018-10-09
25371,0,2019-02-06,2019-01-23
25372,0,2019-02-06,2018-07-10
25373,0,2019-02-06,2016-11-07
25374,0,2019-02-06,2016-11-11
25375,0,2019-02-06,2018-10-07
25376,0,2019-02-06,2018-09-15
25377,0,2019-02-06,2019-01-30
25378,0,2019-02-06,2017-10-26
25379,0,2019-02-06,2016-12-21
25380,0,2019-02-06,2017-07-02
25381,0,2019-02-06,2019-01-29
25382,0,2019-02-06,2019-01-24
25383,0,2019-02-06,2018-05-07
25384,0,2019-02-06,2016-07-26
25385,0,2019-02-06,2017-01-04
25386,0,2019-02-06,2018-09-20
25387,0,2019-02-06,2017-11-20
25388,0,2019-02-06,2016-05-03
25389,0,2019-02-06,2017-05-14
25390,0,2019-02-06,2012-05-16
25391,0,2019-02-06,2015-09-09
25392,0,2019-02-06,2019-01-17
25393,0,2019-02-06,2017-03-26
25394,0,2019-02-06,2016-09-16
25395,0,2019-02-06,2018-10-08
25396,0,2019-02-06,2014-02-20
25397,0,2019-02-06,2016-08-07
25398,0,2019-02-06,2016-05-11
25399,0,2019-02-06,2016-07-10
25400,0,2019-02-06,2017-06-21
25401,0,2019-02-06,2018-06-23
25402,0,2019-02-06,2017-01-01
25403,0,2019-02-06,2016-05-23
25404,0,2019-02-06,2017-04-20
25405,0,2019-02-06,2017-01-06
25406,0,2019-02-06,2018-06-29
25407,0,2019-02-06,2017-07-22
25408,0,2019-02-06,2017-01-27
25409,0,2019-02-06,2018-12-10
25410,0,2019-02-06,2015-04-28
25411,0,2019-02-06,2013-07-09
25412,0,2019-02-06,2017-01-06
25413,0,2019-02-06,2014-11-27
25414,0,2019-02-06,2018-07-17
25415,0,2019-02-06,2016-05-19
25416,0,2019-02-06,2017-10-12
25417,0,2019-02-06,2018-02-24
25418,0,2019-02-06,2016-09-18
25419,0,2019-02-06,2018-11-25
25420,0,2019-02-06,2018-11-25
25421,0,2019-02-06,2019-02-02
25422,0,2019-02-06,2019-01-12
25423,0,2019-02-06,2017-09-16
25424,0,2019-02-06,2019-01-21
25425,0,2019-02-06,2012-08-05
25426,0,2019-02-06,2014-10-09
25427,0,2019-02-06,2018-10-20
25428,0,2019-02-06,2017-03-02
25429,0,2019-02-06,2019-01-17
25430,0,2019-02-06,2016-07-23
25431,0,2019-02-06,2016-09-22
25432,0,2019-02-06,2015-09-20
25433,0,2019-02-06,2018-08-07
25434,0,2019-02-06,2016-04-19
25435,0,2019-02-06,2018-08-13
25436,0,2019-02-06,2013-11-05
25437,0,2019-02-06,2017-08-31
25438,0,2019-02-06,2018-12-20
25439,0,2019-02-06,2016-10-04
25440,0,2019-02-06,2017-08-30
25441,0,2019-02-06,2016-07-19
25442,0,2019-02-06,2018-08-30
25443,0,2019-02-06,2018-08-22
25444,0,2019-02-06,2018-10-17
25445,0,2019-02-06,2018-03-17
25446,0,2019-02-06,2018-04-24
25447,0,2019-02-06,2018-05-02
25448,0,2019-02-06,2018-01-03
25449,0,2019-02-06,2013-09-24
25450,0,2019-02-06,2014-04-16
25451,0,2019-02-06,2018-08-01
25452,0,2019-02-06,2018-08-30
25453,0,2019-02-06,2018-11-28
25454,0,2019-02-06,2016-09-21
25455,0,2019-02-06,2017-09-23
25456,0,2019-02-06,2018-12-15
25457,0,2019-02-06,2017-04-25
25458,0,2019-02-06,2018-03-12
25459,0,2019-02-06,2017-10-23
25460,0,2019-02-06,2017-08-27
25461,0,2019-02-06,2016-08-28
25462,0,2019-02-06,2018-12-10
25463,0,2019-02-06,2016-04-05
25464,0,2019-02-06,2018-10-10
25465,0,2019-02-06,2018-09-07
25466,0,2019-02-06,2018-07-11
25467,0,2019-02-06,2019-01-21
25468,0,2019-02-06,2017-06-18
25469,0,2019-02-06,2014-04-20
25470,0,2019-02-06,2018-12-10
25471,0,2019-02-06,2018-01-25
25472,0,2019-02-06,2018-07-11
25473,0,2019-02-06,2018-05-05
25474,0,2019-02-06,2018-02-06
25475,0,2019-02-06,2018-04-03
25476,0,2019-02-06,2016-11-06
25477,0,2019-02-06,2017-10-10
25478,0,2019-02-06,2017-02-22
25479,0,2019-02-06,2018-03-25
25480,0,2019-02-06,2018-12-20
25481,0,2019-02-06,2016-10-10
25482,0,2019-02-06,2018-02-26
25483,0,2019-02-06,2019-01-29
25484,0,2019-02-06,2018-12-11
25485,0,2019-02-06,2016-07-06
25486,0,2019-02-06,2019-01-30
25487,0,2019-02-06,2017-07-28
25488,0,2019-02-06,2016-02-08
25489,0,2019-02-06,2019-01-16
25490,0,2019-02-06,2019-01-28
25491,0,2019-02-06,2012-05-01
25492,0,2019-02-06,2019-01-11
25493,0,2019-02-06,2017-03-01
25494,0,2019-02-06,2013-09-27
25495,0,2019-02-06,2017-09-21
25496,0,2019-02-06,2017-07-05
25497,0,2019-02-06,2019-02-01
25498,0,2019-02-06,2018-07-16
25499,0,2019-02-06,2017-09-04
25500,0,2019-02-06,2018-08-13
25501,0,2019-02-06,2019-02-03
25502,0,2019-02-06,2017-01-01
25503,0,2019-02-06,2014-07-06
25504,0,2019-02-06,2014-05-06
25505,0,2019-02-06,2019-01-23
25506,0,2019-02-06,2018-11-15
25507,0,2019-02-06,2017-04-22
25508,0,2019-02-06,2018-02-24
25509,0,2019-02-06,2018-06-22
25510,0,2019-02-06,2013-07-12
25511,0,2019-02-06,2016-11-01
25512,0,2019-02-06,2015-09-27
25513,0,2019-02-06,2018-11-13
25514,0,2019-02-06,2018-09-27
25515,0,2019-02-06,2018-09-01
25516,0,2019-02-06,2019-01-16
25517,0,2019-02-06,2018-04-10
25518,0,2019-02-06,2018-11-23
25519,0,2019-02-06,2016-03-04
25520,0,2019-02-06,2017-04-19
25521,0,2019-02-06,2018-07-22
25522,0,2019-02-06,2018-12-05
25523,0,2019-02-06,2017-01-27
25524,0,2019-02-06,2013-03-08
25525,0,2019-02-06,2013-06-07
25526,0,2019-02-06,2018-07-17
25527,0,2019-02-06,2016-09-18
25528,0,2019-02-06,2012-12-02
25529,0,2019-02-06,2016-06-26
25530,0,2019-02-06,2018-01-19
25531,0,2019-02-06,2018-07-24
25532,0,2019-02-06,2019-02-01
25533,0,2019-02-06,2019-01-19
25534,0,2019-02-06,2015-11-06
25535,0,2019-02-06,2018-02-07
25536,0,2019-02-06,2017-11-20
25537,0,2019-02-06,2018-02-05
25538,0,2019-02-06,2019-01-10
25539,0,2019-02-06,2013-06-23
25540,0,2019-02-06,2017-11-21
25541,0,2019-02-06,2018-12-02
25542,0,2019-02-06,2015-02-09
25543,0,2019-02-06,2016-11-18
25544,0,2019-02-06,2016-01-22
25545,0,2019-02-06,2018-11-21
25546,0,2019-02-06,2017-08-03
25547,0,2019-02-06,2017-02-09
25548,0,2019-02-06,2018-08-30
25549,0,2019-02-06,2018-07-17
25550,0,2019-02-06,2017-06-21
25551,0,2019-02-06,2018-09-28
25552,0,2019-02-06,2017-01-12
25553,0,2019-02-06,2019-01-08
25554,0,2019-02-06,2018-08-02
25555,0,2019-02-06,2018-03-05
25556,0,2019-02-06,2016-08-11
25557,0,2019-02-06,2018-05-02
25558,0,2019-02-06,2017-11-14
25559,0,2019-02-06,2019-01-29
25560,0,2019-02-06,2011-01-18
25561,0,2019-02-06,2017-01-27
25562,0,2019-02-06,2013-06-01
25563,0,2019-02-06,2017-03-23
25564,0,2019-02-06,2018-05-27
25565,0,2019-02-06,2017-05-29
25566,0,2019-02-06,2016-09-17
25567,0,2019-02-06,2017-06-23
25568,0,2019-02-06,2012-09-28
25569,0,2019-02-06,2018-05-30
25570,0,2019-02-06,2019-01-26
25571,0,2019-02-06,2017-04-05
25572,0,2019-02-06,2018-08-30
25573,0,2019-02-06,2018-08-02
25574,0,2019-02-06,2017-09-12
25575,0,2019-02-06,2019-02-04
25576,0,2019-02-06,2018-10-13
25577,0,2019-02-06,2015-07-24
25578,0,2019-02-06,2016-04-30
25579,0,2019-02-06,2018-11-21
25580,0,2019-02-06,2016-04-03
25581,0,2019-02-06,2018-08-17
25582,0,2019-02-06,2018-11-29
25583,0,2019-02-06,2018-10-25
25584,0,2019-02-06,2019-02-04
25585,0,2019-02-06,2018-07-28
25586,0,2019-02-06,2018-12-30
25587,0,2019-02-06,2016-11-13
25588,0,2019-02-06,2017-06-22
25589,0,2019-02-06,2018-11-20
25590,0,2019-02-06,2016-09-27
25591,0,2019-02-06,2017-02-13
25592,0,2019-02-06,2015-12-20
25593,0,2019-02-06,2016-09-27
25594,0,2019-02-06,2018-07-30
25595,0,2019-02-06,2017-10-25
25596,0,2019-02-06,2018-06-22
25597,0,2019-02-06,2013-05-10
25598,0,2019-02-06,2018-06-01
25599,0,2019-02-06,2018-11-01
25600,0,2019-02-06,2013-05-25
25601,0,2019-02-06,2016-01-23
25602,0,2019-02-06,2018-10-02
25603,0,2019-02-06,2017-10-02
25604,0,2019-02-06,2018-11-22
25605,0,2019-02-06,2018-03-12
25606,0,2019-02-06,2016-07-04
25607,0,2019-02-06,2018-11-18
25608,0,2019-02-06,2018-07-02
25609,0,2019-02-06,2018-03-12
25610,0,2019-02-06,2015-10-15
